,,,,,,,Daily Price Arrival Report-07-11-2025 to 25-04-2026 for Haryana,,,,,,
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,28/04/2020,1925,1925,1925,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,30/04/2020,1925,1925,1925,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,08/05/2020,1925,1925,1925,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,08/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,11/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,12/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,26/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,05/05/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,13/05/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,16/05/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,17/05/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,25/10/2008,2500,2500,2500,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,23/04/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,27/04/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,03/05/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,05/05/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,09/06/2012,900,900,900,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,16/04/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,18/04/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,30/04/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,06/05/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,09/05/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,10/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,18/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,23/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,29/04/2025,2430,2430,2430,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,05/05/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,07/05/2025,2426,2430,2430,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,11/04/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,12/04/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,19/04/2007,750,855,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,20/04/2007,750,855,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,21/04/2007,750,855,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,23/04/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,05/05/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,10/05/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,11/05/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,13/05/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,15/05/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,20/05/2007,750,860,800,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,06/08/2007,563,1101,641,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,08/08/2007,625,1071,850,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,17/04/2015,1450,1450,1450,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,18/04/2015,1450,1450,1450,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,08/05/2015,1450,1450,1450,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,11/05/2015,1450,1450,1450,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,13/04/2009,1080,1080,1080,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,20/04/2009,1080,1080,1080,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,29/04/2009,1080,1080,1080,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,10/04/2018,1735,1735,1735,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,15/04/2018,1735,1735,1735,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,17/04/2018,1735,1735,1735,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,18/04/2018,1735,1735,1735,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,22/04/2018,1735,1735,1735,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,26/04/2018,1735,1735,1735,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,04/05/2018,1735,1735,1735,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,14/05/2018,1735,1736,1736,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,14/04/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,15/04/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,22/04/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,01/05/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,02/05/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,06/05/2019,1840,1840,1840,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,25/04/2020,1925,1925,1925,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,04/05/2020,1925,1925,1925,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,09/05/2020,1925,1925,1925,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,15/05/2020,1925,1925,1925,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,17/05/2020,1925,1925,1925,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,09/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,13/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,14/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,20/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,23/04/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,15/05/2008,1000,1000,1000,1
Haryana,Karnal,Gharaunda,Wheat,Other,FAQ,28/09/2008,880,1950,1400,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,01/05/2025,2430,2430,2430,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,11/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,14/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,16/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,24/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,26/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda,Wheat,Wheat,FAQ,28/04/2025,2425,2430,2425,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,14/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,07/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,11/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,20/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,10/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,05/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,06/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,08/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,13/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,19/04/2026,2590,2590,2590,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,16/04/2026,2585,2590,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,12/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,15/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,18/04/2026,2585,2585,2585,1
Haryana,Karnal,Gharaunda APMC,Wheat,Wheat,Local,17/04/2026,2585,2585,2585,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,17/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,24/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,28/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,02/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,04/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,14/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,24/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,26/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,28/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,01/05/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,02/05/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,02/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,06/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,22/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,25/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,12/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,21/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,28/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,29/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,01/05/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,20/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,23/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,28/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,01/05/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,03/05/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,04/05/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,07/05/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,08/05/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,10/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,15/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,16/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,26/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,27/04/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,29/04/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,04/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,06/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,10/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,16/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,20/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,30/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,16/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,12/05/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,11/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,14/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,19/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,21/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,03/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,13/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,10/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,16/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,20/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,29/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,03/05/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,08/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,10/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,16/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,12/04/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,30/04/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,09/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,13/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,14/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,13/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,18/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,19/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,21/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,26/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,27/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,22/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,25/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,09/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,13/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,20/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,24/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,27/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,17/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,19/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,26/04/2025,2425,2430,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,18/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,20/04/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,21/04/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,08/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,11/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,12/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,17/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,18/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,05/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,16/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,17/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,02/05/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,04/05/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,07/05/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,09/05/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,13/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,26/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,27/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,29/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,01/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,06/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,19/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,02/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,03/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,13/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,17/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,18/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,22/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,23/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,30/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,18/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,24/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,26/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,02/05/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,06/05/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,12/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,14/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,21/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,21/04/2018,1735,1735,1735,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,22/04/2018,1735,1735,1735,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,24/04/2018,1735,1735,1735,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,11/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,14/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,22/04/2025,2425,2430,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,25/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,01/05/2025,2425,2430,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,02/05/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,09/05/2025,2430,2430,2430,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,12/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,22/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,30/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,05/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,11/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,04/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,05/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,07/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,20/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,03/05/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,25/04/2018,1735,1735,1735,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,27/04/2018,1735,1735,1735,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,19/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,21/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,27/04/2008,1000,1000,1000,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,30/04/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,19/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,12/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,13/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,14/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,22/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,04/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,07/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,08/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,12/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,14/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,15/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,20/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,28/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,03/05/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,05/05/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,01/05/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,05/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,07/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,15/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,06/06/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,21/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,19/04/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,28/04/2007,850,855,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,02/05/2007,850,850,850,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,18/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,20/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,23/04/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,08/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,12/05/2015,1450,1450,1450,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,09/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,11/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,25/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,27/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,30/04/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,08/05/2012,1285,1285,1285,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,01/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,06/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,09/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,11/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,14/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,15/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,24/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,25/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,27/04/2009,1080,1080,1080,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,03/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,09/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,10/04/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,01/05/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,08/05/2010,1100,1100,1100,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,23/04/2018,1735,1735,1735,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,29/04/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,05/05/2008,1004,1004,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,11/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,17/05/2008,1000,1010,1005,1
Haryana,Karnal,Indri,Wheat,Other,FAQ,23/05/2008,1000,1010,1004,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,12/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,15/04/2025,2425,2425,2425,1
Haryana,Karnal,Indri,Wheat,Wheat,FAQ,24/04/2025,2425,2430,2425,1
Haryana,Karnal,Indri APMC,Wheat,Wheat,FAQ,15/04/2026,2585,2585,2585,1
Haryana,Karnal,Indri APMC,Wheat,Wheat,FAQ,18/04/2026,2585,2585,2585,1
Haryana,Karnal,Indri APMC,Wheat,Wheat,FAQ,16/04/2026,2585,2585,2585,1
Haryana,Karnal,Indri APMC,Wheat,Wheat,FAQ,17/04/2026,2585,2585,2585,1
Haryana,Karnal,Indri APMC,Wheat,Wheat,FAQ,14/04/2026,2585,2585,2585,1
Haryana,Karnal,Indri APMC,Wheat,Wheat,FAQ,10/04/2026,2585,2585,2585,1
Haryana,Karnal,Jundla,Wheat,Other,FAQ,13/04/2015,1450,1450,1450,1
